0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

7.90 -0.9742 -0.92971 -0.85003 -0.77851 -0.75044
8.60 -0.57211 -0.54665 -0.50071 -0.4592 -0.44277
9.60 -0.28918 -0.2766 -0.25374 -0.23298 -0.22468
10.90 -0.1319 -0.12642 -0.11636 -0.10718 -0.10354
12.50 -0.05685 -0.05459 -0.05042 -0.04669 -0.04504
14.50 -0.02308 -0.02205 -0.02048 -0.01896 -0.01835
17.00 -0.00873 -0.00845 -0.0078 -0.00726 -0.00702
20.00 -0.00322 -0.00318 -0.00296 -0.00278 -0.0026

1.70 38612.89739 31522.82745 24279.73989 20566.07909 19425.3221
1.90 20279.35244 17485.29541 13963.39831 11652.33049 10863.42023
2.10 11037.45967 9688.25751 7747.91223 6336.10948 5839.95564
2.30 5933.42481 5214.32586 4119.46634 3295.73 3005.10199
2.40 4294.52756 3764.79463 2948.20535 2330.94681 2113.55417
2.50 3071.46449 2682.43108 2078.89567 1622.53206 1462.30622
2.60 2164.86085 1881.20826 1440.14313 1107.51613 991.21847
2.70 1498.53172 1293.83149 975.7652 737.08086 654.0601
2.85 824.62073 702.30051 513.31767 373.10745 324.82938
3.00 417.13343 347.00957 239.86074 161.74449 135.23351
3.15 178.87831 141.0568 84.3257 44.13622 30.81602
3.30 45.75011 27.31879 0.6169 -17.24859 -22.87663
3.40 -5.78013 -16.06072 -30.25534 -38.94355 -41.44008
3.50 -37.64889 -42.40948 -48.21197 -50.82322 -51.26685
3.60 -55.92486 -57.05629 -57.40699 -56.14043 -55.29277
3.70 -64.99215 -63.83333 -60.8003 -57.19161 -55.58198
3.80 -67.9818 -65.46368 -60.4764 -55.57775 -53.56653
3.90 -67.1009 -63.85725 -57.88296 -52.39881 -50.22512
4.00 -63.88175 -60.33303 -54.00918 -48.39691 -46.21434
4.15 -56.8563 -53.32257 -47.18072 -41.87159 -39.8384
4.30 -49.00548 -45.77856 -40.24126 -35.51799 -33.72311
4.50 -39.06554 -36.39975 -31.86474 -28.03008 -26.58002
