0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

3.15 89.533416 73.657471 48.511323 29.260047 22.485227 
3.30 -0.407968 -6.641311 -16.128839 -22.951999 -25.235550 
3.40 -32.914054 -35.328136 -38.648107 -40.612584 -41.148737 
3.50 -51.417457 -51.393049 -50.798966 -49.706550 -49.149441 
3.60 -60.553752 -59.048330 -56.097524 -53.189744 -51.989445 
3.70 -63.585102 -61.249936 -56.999025 -53.115241 -51.575617 
3.80 -62.778527 -60.046165 -55.196024 -50.890276 -49.211495 
3.90 -59.686396 -56.835629 -51.837490 -47.463986 -45.773534 
4.00 -55.352811 -52.556264 -47.688552 -43.463676 -41.838847 
4.15 -47.956265 -45.414231 -41.017785 -37.226189 -35.773718 
4.30 -40.604514 -38.400474 -34.602039 -31.335508 -30.086149 
4.50 -31.883511 -30.133897 -27.125876 -24.542208 -23.554410 
4.75 -23.234214 -21.965672 -19.788082 -17.915929 -17.199607 
5.05 -15.854597 -15.008388 -13.554402 -12.300010 -11.818944 
5.40 -10.278667 -9.751768 -8.840027 -8.049418 -7.745176 
5.80 -6.434907 -6.121090 -5.572839 -5.094050 -4.908879 
6.25 -3.946660 -3.763599 -3.440804 -3.156701 -3.046268 
6.75 -2.395715 -2.289884 -2.101406 -1.934318 -1.869146 
7.30 -1.449496 -1.388264 -1.278311 -1.180002 -1.141506 
7.90 -0.878994 -0.843075 -0.778223 -0.719714 -0.696660 
8.60 -0.517230 -0.496464 -0.458838 -0.424640 -0.411076 
9.60 -0.261934 -0.251556 -0.232725 -0.215533 -0.208687 
10.90 -0.119679 -0.115109 -0.106793 -0.099169 -0.096114 
12.50 -0.051638 -0.049756 -0.046303 -0.043121 -0.041855 
14.50 -0.020909 -0.020162 -0.018800 -0.017545 -0.017040 
17.00 -0.007970 -0.007692 -0.007180 -0.006705 -0.006518 
20.00 -0.002984 -0.002880 -0.002690 -0.002516 -0.002446 

1.70 35363.706160 30254.555919 24433.912494 21154.813398 20127.340115 
1.90 18827.612600 16688.547999 13792.608438 11797.812565 11107.971917 
2.10 10154.618854 9095.527856 7510.740768 6322.611977 5899.436759 
2.30 5356.320037 4795.833764 3920.020350 3243.844803 3001.473386 
2.40 3833.022349 3424.291049 2779.248276 2278.756949 2099.413257 
2.50 2707.616788 2411.187661 1940.810346 1575.329687 1444.571483 
2.60 1882.594306 1669.517479 1330.629894 1067.607502 973.746627 
2.70 1283.279558 1131.915019 891.229500 705.004358 638.782227 
2.85 686.125033 598.098972 458.735982 351.797578 314.051191 
3.00 332.073023 283.310090 206.819155 148.949691 128.754304 
3.15 129.602373 104.562656 65.942675 37.460780 27.718985 
3.30 19.523995 8.343047 -8.281968 -19.844904 -23.608553 
