  119    1.2000   45.0000    1.4000   -75.81516711   -75.38349664   -75.47919167
  120    1.2000   45.0000    1.5000   -75.87309261   -75.45327760   -75.54678487
  121    1.2000   45.0000    1.6000   -75.91401772   -75.50706074   -75.59902302
  122    1.2000   45.0000    1.7000   -75.94230086   -75.54929075   -75.64054012
  123    1.2000   45.0000    1.7500   -75.95274413   -75.56711986   -75.65838440
  124    1.2000   45.0000    1.8000   -75.96116797   -75.58319077   -75.67474255
  125    1.2000   45.0000    1.8500   -75.96785450   -75.59776264   -75.68988130
  126    1.2000   45.0000    1.9000   -75.97305234   -75.61105096   -75.70401094
  127    1.2000   45.0000    2.0000   -75.97981235   -75.63443959   -75.72981997
  128    1.2000   45.0000    2.1500   -75.98328238   -75.66323611   -75.76355739
  129    1.2000   45.0000    2.3000   -75.98159529   -75.68610486   -75.79214472
  130    1.2000   45.0000    2.4000   -75.97872794   -75.69859026   -75.80857714
  131    1.2000   45.0000    2.6000   -75.97080937   -75.71795764   -75.83575818
  132    1.2000   45.0000    2.8000   -75.96183911   -75.73117858   -75.85645858
  133    1.2000   45.0000    3.0000   -75.95313276   -75.73968837   -75.87202485
  134    1.2000   45.0000    3.3000   -75.94189703   -75.74625781   -75.88828140
  135    1.2000   45.0000    3.6000   -75.93338279   -75.74825727   -75.89866007
  136    1.2000   45.0000    4.0000   -75.92582530   -75.74781656   -75.90681149
  137    1.2000   45.0000    4.5000   -75.92059207   -75.74647681   -75.91183468
  138    1.2000   45.0000    5.0000   -75.91800067   -75.74578319   -75.91399698
  139    1.2000   45.0000    6.0000   -75.91610053   -75.74540772   -75.91517455
  140    1.2000   45.0000    7.0000   -75.91561768   -75.74527931   -75.91526726
  141    1.2000   45.0000    8.0000   -75.91547931   -75.74520355   -75.91522667
  142    1.2000   45.0000   10.0000   -75.91542029   -75.74515002   -75.91518236
  143    1.2000   45.0000   12.0000   -75.91541151   -75.74513686   -75.91517073
  144    1.2000   45.0000   14.0000   -75.91540973   -75.74513283   -75.91516756
  145    1.2000   45.0000   16.0000   -75.91533558   -75.74505752   -75.91506928
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  146    1.2000   60.0000    1.2000   -75.75165864   -75.23234967   -75.40078501
  147    1.2000   60.0000    1.3000   -75.85598750   -75.34987503   -75.51161063
  148    1.2000   60.0000    1.4000   -75.92725609   -75.43407098   -75.59013357
  149    1.2000   60.0000    1.5000   -75.97518078   -75.49534171   -75.64626910
  150    1.2000   60.0000    1.6000   -76.00650400   -75.54047155   -75.68699718
  151    1.2000   60.0000    1.7000   -76.02597071   -75.57418821   -75.71733397
  152    1.2000   60.0000    1.7500   -76.03235584   -75.58784984   -75.72978514
  153    1.2000   60.0000    1.8000   -76.03696322   -75.59982348   -75.74091332
  154    1.2000   60.0000    1.8500   -76.04006847   -75.61037556   -75.75100902
  155    1.2000   60.0000    1.9000   -76.04190570   -75.61972808   -75.76030677
  156    1.2000   60.0000    2.0000   -76.04254702   -75.63555055   -75.77718675
  157    1.2000   60.0000    2.1500   -76.03814862   -75.65414063   -75.79958914
  158    1.2000   60.0000    2.3000   -76.02983735   -75.66886790   -75.81925714
  159    1.2000   60.0000    2.4000   -76.02307257   -75.67732931   -75.83093543
  160    1.2000   60.0000    2.6000   -76.00824837   -75.69212205   -75.85088984
  161    1.2000   60.0000    2.8000   -75.99322491   -75.70456915   -75.86662203
  162    1.2000   60.0000    3.0000   -75.97910649   -75.71465115   -75.87877542
  163    1.2000   60.0000    3.3000   -75.96081156   -75.72571296   -75.89182646
  164    1.2000   60.0000    3.6000   -75.94652554   -75.73296739   -75.90042264
  165    1.2000   60.0000    4.0000   -75.93333905   -75.73875241   -75.90740614
  166    1.2000   60.0000    4.5000   -75.92398215   -75.74243832   -75.91190063
  167    1.2000   60.0000    5.0000   -75.91941797   -75.74412656   -75.91393242
  168    1.2000   60.0000    6.0000   -75.91631321   -75.74513726   -75.91512480
  169    1.2000   60.0000    7.0000   -75.91564255   -75.74523239   -75.91525086
  170    1.2000   60.0000    8.0000   -75.91548057   -75.74519595   -75.91522376
  171    1.2000   60.0000   10.0000   -75.91542010   -75.74514966   -75.91518304
  172    1.2000   60.0000   12.0000   -75.91541181   -75.74513671   -75.91517151
